timestamp,accX,accY,accZ,step
406998,-64,-43,319,0
407009,-81,-49,280,0
407020,-44,-50,269,0
407031,-39,-33,276,0
407042,-67,-32,271,0
407053,-51,-43,293,0
407064,-40,-50,315,0
407075,-32,-61,333,0
407086,-35,-64,361,0
407097,-49,-69,358,0
407108,-56,-72,374,0
407119,-62,-77,394,0
407130,-64,-80,420,0
407141,-66,-79,442,0
407152,-70,-77,458,0
407163,-70,-78,480,0
407174,-70,-80,498,0
407185,-71,-89,490,0
407196,-74,-97,487,0
407207,-71,-97,484,0
407218,-67,-88,464,0
407229,-68,-83,448,0
407240,-66,-77,436,0
407251,-63,-68,410,0
407262,-60,-65,385,0
407273,-55,-67,362,0
407285,-29,-61,330,0
407296,-19,-55,321,0
407307,-10,-45,309,0
407318,-3,-42,294,0
407329,2,-53,285,0
407340,8,-61,283,0
407351,18,-64,276,0
407362,27,-60,262,0
407373,34,-51,254,0
407384,40,-43,252,0
407395,44,-26,258,0
407406,44,-19,267,0
407417,38,-6,281,0
407428,36,-6,281,0
407439,30,-13,280,0
407450,34,-16,263,0
407461,33,-23,251,0
407472,42,-21,250,0
407483,40,-11,244,0
407494,37,-7,247,0
407505,41,-12,232,0
407516,39,-13,221,0
407527,37,-11,211,0
407538,35,-9,213,0
407550,37,-13,208,0
407561,38,-16,199,0
407572,37,-14,195,0
407583,29,-12,193,0
407594,16,-1,177,0
407605,9,-2,177,0
407616,15,0,172,0
407627,21,-1,164,0
407638,18,0,159,0
407649,19,-1,158,0
407660,19,-2,132,0
407671,17,8,156,0
407682,14,2,135,0
407693,13,-4,123,0
407704,10,6,138,0
407715,13,8,150,0
407726,13,6,147,0
407737,16,6,141,0
407748,23,1,133,0
407759,36,-2,133,0
407770,41,-1,138,0
407781,43,0,130,0
407792,36,1,117,0
407803,35,0,114,0
407814,41,1,120,0
407825,48,10,120,0
407836,58,6,114,0
407847,65,9,116,0
407858,73,3,117,0
407869,74,4,114,0
407880,85,6,110,0
407891,93,8,110,0
407902,100,14,133,0
407913,112,-17,161,0
407924,121,9,149,0
407935,120,7,166,0
407946,112,7,180,0
407957,102,11,193,0
407968,93,14,206,0
407979,85,17,225,0
407990,86,18,237,0
408001,87,21,246,0
408012,81,17,251,0
408023,71,19,252,0
408034,60,19,251,0
408045,51,14,250,0
408056,42,-2,255,0
408067,48,6,251,0
408078,52,9,240,0
408089,52,26,230,0
408100,53,25,234,0
408111,55,24,233,0
408122,54,26,227,0
408133,52,30,223,0
408144,48,27,215,0
408155,49,27,206,0
408166,52,26,200,0
408177,58,25,203,0
